,id,type,DEG_tp2_tp4,GO_BP
25230,FUN_025998,gene,no,activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]
25231,FUN_025998,gene,no,cellular response to cytokine stimulus [GO:0071345]
25232,FUN_025998,gene,no,dendritic cell migration [GO:0036336]
25233,FUN_025998,gene,no,ERK1 and ERK2 cascade [GO:0070371]
25234,FUN_025998,gene,no,negative regulation of cytokine production [GO:0001818]
25235,FUN_025998,gene,no,negative regulation of ERK1 and ERK2 cascade [GO:0070373]
25236,FUN_025998,gene,no,negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]
25237,FUN_025998,gene,no,negative regulation of inflammatory response [GO:0050728]
25238,FUN_025998,gene,no,negative regulation of interleukin-1 production [GO:0032692]
25239,FUN_025998,gene,no,negative regulation of interleukin-6 production [GO:0032715]
25240,FUN_025998,gene,no,negative regulation of NF-kappaB transcription factor activity [GO:0032088]
25241,FUN_025998,gene,no,negative regulation of NIK/NF-kappaB signaling [GO:1901223]
25242,FUN_025998,gene,no,negative regulation of protein autophosphorylation [GO:0031953]
25243,FUN_025998,gene,no,negative regulation of signal transduction [GO:0009968]
25244,FUN_025998,gene,no,negative regulation of Toll signaling pathway [GO:0045751]
25245,FUN_025998,gene,no,NIK/NF-kappaB signaling [GO:0038061]
25246,FUN_025998,gene,no,positive regulation of inflammatory response [GO:0050729]
25247,FUN_025998,gene,no,positive regulation of interleukin-1 beta production [GO:0032731]
25248,FUN_025998,gene,no,positive regulation of MHC class I biosynthetic process [GO:0045345]
25249,FUN_025998,gene,no,positive regulation of NIK/NF-kappaB signaling [GO:1901224]
25250,FUN_025998,gene,no,regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043281]
25251,FUN_025998,gene,no,regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043122]
25252,FUN_025998,gene,no,regulation of inflammatory response [GO:0050727]
25253,FUN_025998,gene,no,regulation of interleukin-18 production [GO:0032661]
25254,FUN_025998,gene,no,signal transduction [GO:0007165]
25255,FUN_025999,gene,no,activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]
25256,FUN_025999,gene,no,apoptotic process [GO:0006915]
25257,FUN_025999,gene,no,cellular response to muramyl dipeptide [GO:0071225]
25258,FUN_025999,gene,no,defense response to bacterium [GO:0042742]
25259,FUN_025999,gene,no,defense response to Gram-positive bacterium [GO:0050830]
25260,FUN_025999,gene,no,detection of bacterium [GO:0016045]
25261,FUN_025999,gene,no,ERK1 and ERK2 cascade [GO:0070371]
25262,FUN_025999,gene,no,I-kappaB kinase/NF-kappaB signaling [GO:0007249]
25263,FUN_025999,gene,no,innate immune response [GO:0045087]
25264,FUN_025999,gene,no,intracellular signal transduction [GO:0035556]
25265,FUN_025999,gene,no,JNK cascade [GO:0007254]
25266,FUN_025999,gene,no,pattern recognition receptor signaling pathway [GO:0002221]
25267,FUN_025999,gene,no,positive regulation of cell death [GO:0010942]
25268,FUN_025999,gene,no,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043280]
25269,FUN_025999,gene,no,positive regulation of dendritic cell antigen processing and presentation [GO:0002606]
25270,FUN_025999,gene,no,positive regulation of ERK1 and ERK2 cascade [GO:0070374]
25271,FUN_025999,gene,no,positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]
25272,FUN_025999,gene,no,positive regulation of interleukin-1 beta production [GO:0032731]
25273,FUN_025999,gene,no,positive regulation of interleukin-6 production [GO:0032755]
25274,FUN_025999,gene,no,positive regulation of interleukin-8 production [GO:0032757]
25275,FUN_025999,gene,no,positive regulation of JNK cascade [GO:0046330]
25276,FUN_025999,gene,no,positive regulation of macrophage cytokine production [GO:0060907]
25277,FUN_025999,gene,no,positive regulation of NF-kappaB transcription factor activity [GO:0051092]
25278,FUN_025999,gene,no,positive regulation of NIK/NF-kappaB signaling [GO:1901224]
25279,FUN_025999,gene,no,positive regulation of nitric-oxide synthase activity [GO:0051000]
25280,FUN_025999,gene,no,positive regulation of stress-activated MAPK cascade [GO:0032874]
25281,FUN_025999,gene,no,positive regulation of tumor necrosis factor production [GO:0032760]
25282,FUN_025999,gene,no,positive regulation of xenophagy [GO:1904417]
25283,FUN_025999,gene,no,regulation of apoptotic process [GO:0042981]
25284,FUN_025999,gene,no,stress-activated MAPK cascade [GO:0051403]
25285,FUN_025999,gene,no,xenophagy [GO:0098792]
25286,FUN_025816,gene,no,mannose metabolic process [GO:0006013]
25287,FUN_028019,gene,no,endoplasmic reticulum unfolded protein response [GO:0030968]
25288,FUN_028019,gene,no,outer hair cell apoptotic process [GO:1905584]
25289,FUN_028019,gene,no,positive regulation of endoplasmic reticulum calcium ion concentration [GO:0032470]
25290,FUN_028019,gene,no,protein O-linked mannosylation [GO:0035269]
25291,FUN_028019,gene,no,sensory perception of sound [GO:0007605]
25292,FUN_028022,gene,no,aromatic amino acid transport [GO:0015801]
25293,FUN_028022,gene,no,thyroid hormone transport [GO:0070327]
25294,FUN_028477,gene,no,negative regulation of transcription by RNA polymerase II [GO:0000122]
25295,FUN_028477,gene,no,negative regulation of transcription elongation by RNA polymerase II [GO:0034244]
25296,FUN_028851,gene,no,carbohydrate catabolic process [GO:0016052]
25297,FUN_028918,gene,no,histidine catabolic process [GO:0006548]
25298,FUN_028918,gene,no,histidine catabolic process to glutamate and formamide [GO:0019556]
25299,FUN_028918,gene,no,histidine catabolic process to glutamate and formate [GO:0019557]
25300,FUN_028979,gene,no,aortic valve morphogenesis [GO:0003180]
25301,FUN_028979,gene,no,cartilage morphogenesis [GO:0060536]
25302,FUN_028979,gene,no,cell migration involved in endocardial cushion formation [GO:0003273]
25303,FUN_028979,gene,no,cellular response to epidermal growth factor stimulus [GO:0071364]
25304,FUN_028979,gene,no,cellular response to ionizing radiation [GO:0071479]
25305,FUN_028979,gene,no,desmosome disassembly [GO:0035921]
25306,FUN_028979,gene,no,endothelial cell migration [GO:0043542]
25307,FUN_028979,gene,no,epithelial to mesenchymal transition [GO:0001837]
25308,FUN_028979,gene,no,epithelial to mesenchymal transition involved in endocardial cushion formation [GO:0003198]
25309,FUN_028979,gene,no,epithelium development [GO:0060429]
25310,FUN_028979,gene,no,hematopoietic stem cell proliferation [GO:0071425]
25311,FUN_028979,gene,no,myeloid cell apoptotic process [GO:0033028]
25312,FUN_028979,gene,no,negative regulation of anoikis [GO:2000811]
25313,FUN_028979,gene,no,negative regulation of canonical Wnt signaling pathway [GO:0090090]
25314,FUN_028979,gene,no,negative regulation of cell adhesion involved in substrate-bound cell migration [GO:0006933]
25315,FUN_028979,gene,no,negative regulation of cell adhesion mediated by integrin [GO:0033629]
25316,FUN_028979,gene,no,negative regulation of chondrocyte differentiation [GO:0032331]
25317,FUN_028979,gene,no,negative regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043518]
25318,FUN_028979,gene,no,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand [GO:2001240]
25319,FUN_028979,gene,no,negative regulation of hematopoietic stem cell proliferation [GO:1902034]
25320,FUN_028979,gene,no,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage [GO:1902230]
25321,FUN_028979,gene,no,negative regulation of keratinocyte proliferation [GO:0010839]
25322,FUN_028979,gene,no,negative regulation of myeloid cell apoptotic process [GO:0033033]
25323,FUN_028979,gene,no,negative regulation of transcription by RNA polymerase II [GO:0000122]
25324,FUN_028979,gene,no,negative regulation of vitamin D biosynthetic process [GO:0010957]
25325,FUN_028979,gene,no,negative regulation of vitamin D receptor signaling pathway [GO:0070563]
25326,FUN_028979,gene,no,neural crest cell development [GO:0014032]
25327,FUN_028979,gene,no,Notch signaling involved in heart development [GO:0061314]
25328,FUN_028979,gene,no,Notch signaling pathway [GO:0007219]
25329,FUN_028979,gene,no,osteoblast differentiation [GO:0001649]
25330,FUN_028979,gene,no,pigmentation [GO:0043473]
25331,FUN_028979,gene,no,positive regulation of cell migration [GO:0030335]
25332,FUN_028979,gene,no,positive regulation of fat cell differentiation [GO:0045600]
25333,FUN_028979,gene,no,positive regulation of histone acetylation [GO:0035066]
25334,FUN_028979,gene,no,regulation of bicellular tight junction assembly [GO:2000810]
25335,FUN_028979,gene,no,regulation of branching involved in salivary gland morphogenesis [GO:0060693]
25336,FUN_028979,gene,no,regulation of chemokine production [GO:0032642]
25337,FUN_028979,gene,no,regulation of DNA-templated transcription [GO:0006355]
25338,FUN_028979,gene,no,regulation of osteoblast differentiation [GO:0045667]
25339,FUN_028979,gene,no,roof of mouth development [GO:0060021]
25340,FUN_028979,gene,no,sensory perception of sound [GO:0007605]
25341,FUN_028979,gene,no,white fat cell differentiation [GO:0050872]
25342,FUN_029210,gene,no,cell wall organization [GO:0071555]
25343,FUN_029268,gene,no,fatty acid omega-oxidation [GO:0010430]
25344,FUN_031530,gene,no,protein phosphorylation [GO:0006468]
25345,FUN_031530,gene,no,signal transduction [GO:0007165]
25346,FUN_031654,gene,no,negative regulation of inclusion body assembly [GO:0090084]
25347,FUN_031654,gene,no,protein folding [GO:0006457]
25348,FUN_032032,gene,no,
25349,FUN_032115,gene,no,central nervous system development [GO:0007417]
25350,FUN_032115,gene,no,positive regulation of DNA-templated transcription [GO:0045893]
25351,FUN_032115,gene,no,regulation of transcription by RNA polymerase II [GO:0006357]
25352,FUN_032371,gene,no,chitin catabolic process [GO:0006032]
25353,FUN_032371,gene,no,polysaccharide catabolic process [GO:0000272]
25354,FUN_029564,gene,no,embryonic body morphogenesis [GO:0010172]
25355,FUN_029564,gene,no,fibroblast growth factor receptor signaling pathway [GO:0008543]
25356,FUN_029564,gene,no,G1/S transition of mitotic cell cycle [GO:0000082]
25357,FUN_029564,gene,no,miRNA metabolic process [GO:0010586]
25358,FUN_029564,gene,no,miRNA-mediated gene silencing by inhibition of translation [GO:0035278]
25359,FUN_029564,gene,no,negative regulation of translation [GO:0017148]
25360,FUN_029564,gene,no,neural tube development [GO:0021915]
25361,FUN_029564,gene,no,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
25362,FUN_029564,gene,no,protein autoubiquitination [GO:0051865]
25363,FUN_029564,gene,no,protein polyubiquitination [GO:0000209]
25364,FUN_029564,gene,no,regulation of miRNA-mediated gene silencing [GO:0060964]
25365,FUN_029564,gene,no,regulation of neural precursor cell proliferation [GO:2000177]
25366,FUN_029564,gene,no,stem cell proliferation [GO:0072089]
25367,FUN_029600,gene,no,embryonic body morphogenesis [GO:0010172]
25368,FUN_029600,gene,no,fibroblast growth factor receptor signaling pathway [GO:0008543]
25369,FUN_029600,gene,no,G1/S transition of mitotic cell cycle [GO:0000082]
25370,FUN_029600,gene,no,miRNA metabolic process [GO:0010586]
25371,FUN_029600,gene,no,miRNA-mediated gene silencing by inhibition of translation [GO:0035278]
25372,FUN_029600,gene,no,negative regulation of translation [GO:0017148]
25373,FUN_029600,gene,no,neural tube development [GO:0021915]
25374,FUN_029600,gene,no,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
25375,FUN_029600,gene,no,protein autoubiquitination [GO:0051865]
25376,FUN_029600,gene,no,protein polyubiquitination [GO:0000209]
25377,FUN_029600,gene,no,regulation of miRNA-mediated gene silencing [GO:0060964]
25378,FUN_029600,gene,no,regulation of neural precursor cell proliferation [GO:2000177]
25379,FUN_029600,gene,no,stem cell proliferation [GO:0072089]
25380,FUN_032926,gene,no,cell cycle [GO:0007049]
25381,FUN_032926,gene,no,cell division [GO:0051301]
25382,FUN_032926,gene,no,regulation of mitotic cell cycle [GO:0007346]
25383,FUN_032960,gene,no,arachidonic acid metabolic process [GO:0019369]
25384,FUN_032960,gene,no,aromatic compound catabolic process [GO:0019439]
25385,FUN_032960,gene,no,cellular aromatic compound metabolic process [GO:0006725]
25386,FUN_032960,gene,no,cellular response to glucocorticoid stimulus [GO:0071385]
25387,FUN_032960,gene,no,diol biosynthetic process [GO:0034312]
25388,FUN_032960,gene,no,epoxide metabolic process [GO:0097176]
25389,FUN_032960,gene,no,liver development [GO:0001889]
25390,FUN_032960,gene,no,response to organic cyclic compound [GO:0014070]
25391,FUN_032960,gene,no,response to toxic substance [GO:0009636]
25392,FUN_029654,gene,no,embryonic body morphogenesis [GO:0010172]
25393,FUN_029654,gene,no,fibroblast growth factor receptor signaling pathway [GO:0008543]
25394,FUN_029654,gene,no,G1/S transition of mitotic cell cycle [GO:0000082]
25395,FUN_029654,gene,no,miRNA metabolic process [GO:0010586]
25396,FUN_029654,gene,no,miRNA-mediated gene silencing by inhibition of translation [GO:0035278]
25397,FUN_029654,gene,no,negative regulation of translation [GO:0017148]
25398,FUN_029654,gene,no,neural tube development [GO:0021915]
25399,FUN_029654,gene,no,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
25400,FUN_029654,gene,no,protein autoubiquitination [GO:0051865]
25401,FUN_029654,gene,no,protein polyubiquitination [GO:0000209]
25402,FUN_029654,gene,no,regulation of miRNA-mediated gene silencing [GO:0060964]
25403,FUN_029654,gene,no,regulation of neural precursor cell proliferation [GO:2000177]
25404,FUN_029654,gene,no,stem cell proliferation [GO:0072089]
25405,FUN_033844,gene,no,
25406,FUN_035765,gene,no,DNA replication [GO:0006260]
25407,FUN_035765,gene,no,DNA strand elongation involved in DNA replication [GO:0006271]
25408,FUN_035765,gene,no,DNA unwinding involved in DNA replication [GO:0006268]
25409,FUN_035765,gene,no,double-strand break repair via break-induced replication [GO:0000727]
25410,FUN_035765,gene,no,mitotic DNA replication initiation [GO:1902975]
25411,FUN_035765,gene,no,regulation of DNA-templated DNA replication initiation [GO:0030174]
25412,FUN_034781,gene,no,apoptotic process [GO:0006915]
25413,FUN_034781,gene,no,positive regulation of apoptotic process [GO:0043065]
25414,FUN_034781,gene,no,positive regulation of transcription by RNA polymerase II [GO:0045944]
25415,FUN_034781,gene,no,regulation of transcription by RNA polymerase II [GO:0006357]
25416,FUN_036156,gene,no,endocytosis [GO:0006897]
25417,FUN_036156,gene,no,phospholipid translocation [GO:0045332]
25418,FUN_036156,gene,no,retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]
25419,FUN_035087,gene,no,embryonic body morphogenesis [GO:0010172]
25420,FUN_035087,gene,no,fibroblast growth factor receptor signaling pathway [GO:0008543]
25421,FUN_035087,gene,no,G1/S transition of mitotic cell cycle [GO:0000082]
25422,FUN_035087,gene,no,miRNA metabolic process [GO:0010586]
25423,FUN_035087,gene,no,miRNA-mediated gene silencing by inhibition of translation [GO:0035278]
25424,FUN_035087,gene,no,negative regulation of translation [GO:0017148]
25425,FUN_035087,gene,no,neural tube development [GO:0021915]
25426,FUN_035087,gene,no,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
25427,FUN_035087,gene,no,protein autoubiquitination [GO:0051865]
25428,FUN_035087,gene,no,protein polyubiquitination [GO:0000209]
25429,FUN_035087,gene,no,regulation of miRNA-mediated gene silencing [GO:0060964]
25430,FUN_035087,gene,no,regulation of neural precursor cell proliferation [GO:2000177]
25431,FUN_035087,gene,no,stem cell proliferation [GO:0072089]
